Crop_Year,State,Crop,Production,Area,Yield,Crop_Type
2007,Karnataka,Mesta,2387,1861.0,1.554,Fibras 
2007,Karnataka,Ginger,303354,14780.0,19.98210526,"Especias, Tubérculos y Hortalizas"
2005,Karnataka,Turmeric,33891,6346.0,5.556363636,"Especias, Tubérculos y Hortalizas"
2005,Karnataka,Tobacco,63879,100798.0,0.646,Cultivos Industriales
2005,Karnataka,Tapioca,6993,841.0,9.59,Cereales y Granos
2005,Karnataka,Sweet potato,27360,3356.0,6.076153846,"Especias, Tubérculos y Hortalizas"
2005,Karnataka,Sugarcane,19647650,221462.0,90.63772727,Cultivos Industriales
2005,Karnataka,Sannhamp,46,205.0,0.215,Cereales y Granos
2005,Karnataka,Mesta,2662,2097.0,1.568,Fibras 
2005,Karnataka,Ginger,282411,21669.0,12.82411765,"Especias, Tubérculos y Hortalizas"
2009,Karnataka,Garlic,6603,4698.0,1.794615385,"Especias, Tubérculos y Hortalizas"
2005,Karnataka,Cotton(lint),585498,413310.0,1.503333333,Fibras 
2005,Karnataka,Coriander,1398,9163.0,0.125714286,"Especias, Tubérculos y Hortalizas"
2005,Karnataka,Coconut ,1606890000,395885.0,4165.660741,Frutales
2005,Karnataka,Cardamom,1127,19814.0,0.05875,"Especias, Tubérculos y Hortalizas"
2005,Karnataka,Black pepper,32414,14797.0,2.199230769,"Especias, Tubérculos y Hortalizas"
2005,Karnataka,Banana,517257,43562.0,15.48037037,Frutales
2000,Karnataka,Arecanut,162741,119093.0,1.2925,Frutales
2000,Karnataka,Banana,649567,35335.0,18.36037037,Frutales
2000,Karnataka,Black pepper,17586,7249.0,2.263636364,"Especias, Tubérculos y Hortalizas"
2000,Karnataka,Cardamom,1132,19881.0,0.06,"Especias, Tubérculos y Hortalizas"
2000,Karnataka,Coconut ,1762403000,335996.0,4673.661111,Frutales
2000,Karnataka,Coriander,1467,9829.0,0.119047619,"Especias, Tubérculos y Hortalizas"
2000,Karnataka,Dry chillies,151043,172918.0,1.049259259,"Especias, Tubérculos y Hortalizas"
2000,Karnataka,Garlic,4156,5949.0,1.491333333,"Especias, Tubérculos y Hortalizas"
2007,Karnataka,Tobacco,47902,113162.0,0.46,Cultivos Industriales
2008,Karnataka,Turmeric,67404,14159.0,4.191052632,"Especias, Tubérculos y Hortalizas"
2008,Karnataka,Tobacco,54936,108139.0,0.584375,Cultivos Industriales
2008,Karnataka,Tapioca,8464,872.0,9.78875,Cereales y Granos
2006,Karnataka,Arecanut,223939,168401.0,1.286666667,Frutales
2006,Karnataka,Banana,851437,42646.0,19.95814815,Frutales
2006,Karnataka,Black pepper,29025,13726.0,2.216,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Cardamom,1377,23827.0,0.0575,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Coconut ,1635839000,403671.0,4164.715926,Frutales
2006,Karnataka,Coriander,888,5998.0,0.113157895,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Cotton(lint),536329,375982.0,1.405,Fibras 
2006,Karnataka,Dry chillies,129945,132521.0,1.618888889,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Garlic,4401,6615.0,1.276666667,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Ginger,228694,17472.0,12.83352941,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Mesta,2667,1998.0,1.543333333,Fibras 
2006,Karnataka,Onion,859132,151289.0,6.4348,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Potato,561001,63374.0,12.976875,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Sannhamp,5,25.0,0.136666667,Cereales y Granos
2002,Karnataka,Turmeric,28603,6596.0,4.04952381,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Sugarcane,23641948,269440.0,90.2876,Cultivos Industriales
2008,Karnataka,Arecanut,1174591,184515.0,6.214285714,Frutales
2008,Karnataka,Banana,1059346,61001.0,20.47448276,Frutales
2008,Karnataka,Black pepper,73956,17451.0,4.133571429,"Especias, Tubérculos y Hortalizas"
2008,Karnataka,Cardamom,1992,19838.0,0.067777778,"Especias, Tubérculos y Hortalizas"
2008,Karnataka,Cashewnut,38311,62303.0,0.605,Frutales
2008,Karnataka,Coconut ,2867660000,418581.0,6801.366552,Frutales
2008,Karnataka,Coriander,4002,7415.0,0.549545455,"Especias, Tubérculos y Hortalizas"
2008,Karnataka,Cotton(lint),825071,409024.0,1.9425,Fibras 
2008,Karnataka,Garlic,12378,5625.0,2.644285714,"Especias, Tubérculos y Hortalizas"
2008,Karnataka,Ginger,811631,25475.0,31.86789474,"Especias, Tubérculos y Hortalizas"
2008,Karnataka,Mesta,1617,1146.0,1.636,Fibras 
2008,Karnataka,Sannhamp,66,266.0,0.243333333,Cereales y Granos
2008,Karnataka,Sugarcane,24266201,281100.0,85.54,Cultivos Industriales
2008,Karnataka,Sweet potato,26230,2592.0,10.14066667,"Especias, Tubérculos y Hortalizas"
2007,Karnataka,Turmeric,104980,13500.0,7.861111111,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Tobacco,59227,82350.0,0.67875,Cultivos Industriales
2005,Karnataka,Garlic,3485,4931.0,1.287333333,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Sweet potato,26917,3390.0,6.286,"Especias, Tubérculos y Hortalizas"
2003,Karnataka,Black pepper,23561,10694.0,2.220833333,"Especias, Tubérculos y Hortalizas"
2003,Karnataka,Cardamom,1106,19480.0,0.061428571,"Especias, Tubérculos y Hortalizas"
2003,Karnataka,Coconut ,1529139000,375957.0,4165.193333,Frutales
2003,Karnataka,Coriander,1187,7797.0,0.1195,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Tapioca,8470,1078.0,9.604285714,Cereales y Granos
2003,Karnataka,Garlic,2902,3970.0,1.331764706,"Especias, Tubérculos y Hortalizas"
2003,Karnataka,Onion,360469,101221.0,6.0956,"Especias, Tubérculos y Hortalizas"
2003,Karnataka,Potato,342752,53076.0,9.008666667,"Especias, Tubérculos y Hortalizas"
2003,Karnataka,Sannhamp,116,466.0,0.144285714,Cereales y Granos
2003,Karnataka,Sugarcane,16015440,243341.0,72.1276,Cultivos Industriales
2003,Karnataka,Sweet potato,28718,3580.0,6.229333333,"Especias, Tubérculos y Hortalizas"
2003,Karnataka,Tapioca,8357,1058.0,9.595714286,Cereales y Granos
2003,Karnataka,Tobacco,55107,98050.0,0.574285714,Cultivos Industriales
2003,Karnataka,Turmeric,26381,5410.0,4.343809524,"Especias, Tubérculos y Hortalizas"
2000,Karnataka,Onion,645357,120358.0,6.0164,"Especias, Tubérculos y Hortalizas"
2000,Karnataka,Potato,452462,38298.0,11.70933333,"Especias, Tubérculos y Hortalizas"
2000,Karnataka,Sannhamp,354,1424.0,0.285,Cereales y Granos
2000,Karnataka,Sugarcane,42923496,417141.0,98.80038462,Cultivos Industriales
2000,Karnataka,Sweet potato,25771,3501.0,6.222142857,"Especias, Tubérculos y Hortalizas"
2000,Karnataka,Tapioca,8018,1030.0,9.558571429,Cereales y Granos
2000,Karnataka,Tobacco,52131,70504.0,0.722857143,Cultivos Industriales
2000,Karnataka,Turmeric,41040,9251.0,4.298095238,"Especias, Tubérculos y Hortalizas"
2009,Karnataka,Arecanut,1243385,195802.0,6.21047619,Frutales
2009,Karnataka,Banana,1407316,63981.0,21.92,Frutales
2009,Karnataka,Black pepper,73143,19706.0,3.701538462,"Especias, Tubérculos y Hortalizas"
2009,Karnataka,Cardamom,1267,19178.0,0.085,"Especias, Tubérculos y Hortalizas"
2009,Karnataka,Cashewnut,48008,63314.0,0.764545455,Frutales
2009,Karnataka,Coconut ,3056353000,429860.0,7084.002414,Frutales
2009,Karnataka,Coriander,3224,6580.0,0.498095238,"Especias, Tubérculos y Hortalizas"
2003,Karnataka,Banana,431463,33220.0,14.36222222,Frutales
2003,Karnataka,Arecanut,198857,148939.0,1.302727273,Frutales
2003,Karnataka,Dry chillies,94502,69876.0,1.505185185,"Especias, Tubérculos y Hortalizas"
2007,Karnataka,Cotton(lint),704871,403029.0,1.809,Fibras 
2002,Karnataka,Banana,681663,39813.0,16.96518519,Frutales
2007,Karnataka,Garlic,6340,6135.0,1.284285714,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Coriander,1114,7685.0,0.1235,"Especias, Tubérculos y Hortalizas"
2007,Karnataka,Coriander,2242,6423.0,0.329545455,"Especias, Tubérculos y Hortalizas"
2007,Karnataka,Coconut ,2063855000,405328.0,5079.793793,Frutales
2007,Karnataka,Cardamom,1978,21187.0,0.0625,"Especias, Tubérculos y Hortalizas"
2007,Karnataka,Black pepper,50867,16319.0,3.124166667,"Especias, Tubérculos y Hortalizas"
2005,Karnataka,Arecanut,1033658,161151.0,6.212380952,Frutales
2002,Karnataka,Coconut ,1525287000,375425.0,4165.087778,Frutales
2002,Karnataka,Black pepper,23178,10414.0,2.213076923,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Sugarcane,32485308,382719.0,83.89230769,Cultivos Industriales
2002,Karnataka,Potato,149282,50645.0,5.757142857,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Onion,535821,114975.0,7.0436,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Garlic,3983,5344.0,1.382,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Dry chillies,153443,155499.0,1.266666667,"Especias, Tubérculos y Hortalizas"
2002,Karnataka,Sannhamp,100,404.0,0.235,Cereales y Granos
2002,Karnataka,Cardamom,1103,19405.0,0.062857143,"Especias, Tubérculos y Hortalizas"
1999,Kerala,Turmeric,8362,3971.0,1.999285714,"Especias, Tubérculos y Hortalizas"
2000,Kerala,Banana,327955,45059.0,7.457857143,Frutales
2000,Kerala,Black pepper,60929,202133.0,0.22,"Especias, Tubérculos y Hortalizas"
2000,Kerala,Cardamom,7580,41288.0,0.055,"Especias, Tubérculos y Hortalizas"
2003,Kerala,Ginger,32972,8516.0,2.874285714,"Especias, Tubérculos y Hortalizas"
1998,Kerala,Ginger,39362,11107.0,2.93,"Especias, Tubérculos y Hortalizas"
1999,Kerala,Arecanut,83337,81941.0,0.831428571,Frutales
1999,Kerala,Black pepper,47543,198406.0,0.193571429,"Especias, Tubérculos y Hortalizas"
1999,Kerala,Cardamom,6585,41491.0,0.056666667,"Especias, Tubérculos y Hortalizas"
1999,Kerala,Cashewnut,65547,89403.0,0.491428571,Frutales
1999,Kerala,Coconut ,5680000000,925035.0,5581.025714,Frutales
1999,Kerala,Dry chillies,310,312.0,0.975,"Especias, Tubérculos y Hortalizas"
1999,Kerala,Garlic,14433,849.0,17.0,"Especias, Tubérculos y Hortalizas"
1999,Kerala,Ginger,41344,11264.0,3.159285714,"Especias, Tubérculos y Hortalizas"
1999,Kerala,Sugarcane,578820,5780.0,88.2225,Cultivos Industriales
1999,Kerala,Sweet potato,10698,989.0,11.79636364,"Especias, Tubérculos y Hortalizas"
1999,Kerala,Tapioca,2531752,111922.0,24.25785714,Cereales y Granos
1999,Kerala,Tobacco,245,44.0,5.57,Cultivos Industriales
2000,Kerala,Arecanut,87947,87360.0,0.825714286,Frutales
1997,Kerala,Cashewnut,74142,96073.0,0.589285714,Frutales
2000,Kerala,Tobacco,1186,213.0,5.57,Cultivos Industriales
1998,Kerala,Garlic,12614,742.0,17.0,"Especias, Tubérculos y Hortalizas"
1998,Kerala,Dry chillies,288,297.0,0.937777778,"Especias, Tubérculos y Hortalizas"
1998,Kerala,Coconut ,5132000000,882288.0,5304.749286,Frutales
1998,Kerala,Cashewnut,51336,91268.0,0.484285714,Frutales
1998,Kerala,Cardamom,4990,41449.0,0.045555556,"Especias, Tubérculos y Hortalizas"
1998,Kerala,Black pepper,68510,182384.0,0.261428571,"Especias, Tubérculos y Hortalizas"
1998,Kerala,Banana,386588,30521.0,12.85714286,Frutales
1998,Kerala,Arecanut,68479,73639.0,0.797857143,Frutales
1998,Kerala,Sweet potato,11924,1099.0,11.718,"Especias, Tubérculos y Hortalizas"
1998,Kerala,Tapioca,2630155,112774.0,25.51785714,Cereales y Granos
1998,Kerala,Tobacco,228,41.0,5.56,Cultivos Industriales
2000,Kerala,Turmeric,9037,4127.0,1.905714286,"Especias, Tubérculos y Hortalizas"
1998,Kerala,Turmeric,8034,3706.0,1.997857143,"Especias, Tubérculos y Hortalizas"
2000,Kerala,Coconut ,5536000000,925783.0,5617.002143,Frutales
2000,Kerala,Garlic,9146,538.0,17.0,"Especias, Tubérculos y Hortalizas"
2000,Kerala,Ginger,42699,11612.0,2.957142857,"Especias, Tubérculos y Hortalizas"
2000,Kerala,Sugarcane,275550,3367.0,90.19,Cultivos Industriales
2000,Kerala,Sweet potato,8963,816.0,11.46615385,"Especias, Tubérculos y Hortalizas"
1997,Kerala,Tapioca,2841819,132875.0,22.80357143,Cereales y Granos
1997,Kerala,Coconut ,5210000000,884344.0,5376.054286,Frutales
1998,Kerala,Sugarcane,472160,6160.0,64.83,Cultivos Industriales
1997,Kerala,Black pepper,55520,173855.0,0.240714286,"Especias, Tubérculos y Hortalizas"
1997,Kerala,Arecanut,93995,76145.0,1.147857143,Frutales
2000,Kerala,Tapioca,2586903,114609.0,24.29642857,Cereales y Granos
2000,Kerala,Cashewnut,66178,92122.0,0.507857143,Frutales
1999,Kerala,Banana,398145,39046.0,10.36285714,Frutales
2003,Kerala,Sugarcane,290980,3535.0,82.35,Cultivos Industriales
2003,Kerala,Black pepper,69015,216440.0,0.222857143,"Especias, Tubérculos y Hortalizas"
2009,Kerala,Garlic,5712,336.0,17.0,"Especias, Tubérculos y Hortalizas"
2009,Kerala,Coconut ,5667000000,778618.0,6728.865,Frutales
2009,Kerala,Cashewnut,35818,48972.0,0.482857143,Frutales
2009,Kerala,Cardamom,7800,41593.0,0.057777778,"Especias, Tubérculos y Hortalizas"
2005,Kerala,Tapioca,2568284,90539.0,28.00928571,Cereales y Granos
2004,Kerala,Sweet potato,10013,836.0,11.52769231,"Especias, Tubérculos y Hortalizas"
2004,Kerala,Tapioca,2400043,88486.0,28.10571429,Cereales y Granos
2004,Kerala,Tobacco,223,40.0,5.58,Cultivos Industriales
2004,Kerala,Turmeric,6244,2881.0,2.025,"Especias, Tubérculos y Hortalizas"
2009,Kerala,Black pepper,42460,171489.0,0.190714286,"Especias, Tubérculos y Hortalizas"
2009,Kerala,Banana,406242,51275.0,7.835714286,Frutales
2009,Kerala,Arecanut,116763,99190.0,0.976428571,Frutales
2001,Kerala,Arecanut,84679,93193.0,0.772857143,Frutales
2001,Kerala,Banana,375903,50871.0,7.347857143,Frutales
2001,Kerala,Black pepper,58240,203956.0,0.214285714,"Especias, Tubérculos y Hortalizas"
2001,Kerala,Cardamom,8380,41336.0,0.057272727,"Especias, Tubérculos y Hortalizas"
2001,Kerala,Cashewnut,65867,89718.0,0.525,Frutales
2009,Kerala,Ginger,28603,5408.0,3.402142857,"Especias, Tubérculos y Hortalizas"
2001,Kerala,Coconut ,5479000000,905718.0,5636.355,Frutales
2009,Kerala,Sugarcane,284970,2972.0,50.8875,Cultivos Industriales
2009,Kerala,Tapioca,2525384,74925.0,34.51142857,Cereales y Granos
2007,Kerala,Turmeric,7434,3155.0,2.167857143,"Especias, Tubérculos y Hortalizas"
2006,Kerala,Turmeric,9980,3917.0,2.168571429,"Especias, Tubérculos y Hortalizas"
2006,Kerala,Tobacco,50,31.0,1.61,Cultivos Industriales
2006,Kerala,Tapioca,2518999,87128.0,29.46214286,Cereales y Granos
2006,Kerala,Sweet potato,6405,505.0,11.50071429,"Especias, Tubérculos y Hortalizas"
2006,Kerala,Sugarcane,65790,1161.0,33.668,Cultivos Industriales
2006,Kerala,Ginger,42496,11082.0,3.239285714,"Especias, Tubérculos y Hortalizas"
2006,Kerala,Garlic,3757,221.0,17.0,"Especias, Tubérculos y Hortalizas"
2006,Kerala,Coconut ,6054000000,872943.0,6522.32,Frutales
2006,Kerala,Cashewnut,61680,70463.0,0.577857143,Frutales
2006,Kerala,Cardamom,8545,41362.0,0.057,"Especias, Tubérculos y Hortalizas"
2006,Kerala,Black pepper,64264,216709.0,0.217857143,"Especias, Tubérculos y Hortalizas"
2006,Kerala,Banana,463766,59143.0,7.988571429,Frutales
2006,Kerala,Arecanut,109968,102078.0,0.933571429,Frutales
2004,Kerala,Sugarcane,154300,1921.0,82.35153846,Cultivos Industriales
2009,Kerala,Turmeric,6066,2438.0,2.276428571,"Especias, Tubérculos y Hortalizas"
2009,Kerala,Tobacco,34,29.0,1.17,Cultivos Industriales
2009,Kerala,Sweet potato,4575,399.0,11.49857143,"Especias, Tubérculos y Hortalizas"
2001,Kerala,Garlic,4981,293.0,17.0,"Especias, Tubérculos y Hortalizas"
2001,Kerala,Ginger,40181,10706.0,3.167857143,"Especias, Tubérculos y Hortalizas"
2001,Kerala,Sugarcane,269780,3267.0,88.77583333,Cultivos Industriales
2008,Kerala,Tapioca,2712114,87241.0,31.64142857,Cereales y Granos
2008,Kerala,Sweet potato,4827,386.0,11.5,"Especias, Tubérculos y Hortalizas"
2008,Kerala,Sugarcane,275480,3392.0,73.525,Cultivos Industriales
2008,Kerala,Ginger,30809,7421.0,3.17,"Especias, Tubérculos y Hortalizas"
2008,Kerala,Garlic,5440,320.0,17.0,"Especias, Tubérculos y Hortalizas"
2008,Kerala,Coconut ,5802000000,787769.0,6765.202857,Frutales
2008,Kerala,Cashewnut,42334,53007.0,0.518571429,Frutales
2008,Kerala,Cardamom,8550,41588.0,0.061111111,"Especias, Tubérculos y Hortalizas"
2008,Kerala,Black pepper,33991,153711.0,0.182857143,"Especias, Tubérculos y Hortalizas"
2008,Kerala,Banana,435979,54739.0,7.93,Frutales
2008,Kerala,Arecanut,125654,97492.0,1.047142857,Frutales
2005,Kerala,Turmeric,8237,3384.0,2.211428571,"Especias, Tubérculos y Hortalizas"
2005,Kerala,Coconut ,6326000000,897833.0,6500.859286,Frutales
2005,Kerala,Garlic,1105,65.0,17.0,"Especias, Tubérculos y Hortalizas"
2005,Kerala,Ginger,56288,12226.0,3.258571429,"Especias, Tubérculos y Hortalizas"
2005,Kerala,Sugarcane,91650,1222.0,66.14538462,Cultivos Industriales
2005,Kerala,Sweet potato,9013,711.0,11.48692308,"Especias, Tubérculos y Hortalizas"
2008,Kerala,Tobacco,63,39.0,1.62,Cultivos Industriales
2008,Kerala,Turmeric,6364,2782.0,2.169285714,"Especias, Tubérculos y Hortalizas"
2005,Kerala,Cashewnut,68262,78285.0,0.621428571,Frutales
2002,Kerala,Arecanut,107279,97485.0,0.910714286,Frutales
2001,Kerala,Sweet potato,8672,747.0,11.49153846,"Especias, Tubérculos y Hortalizas"
2001,Kerala,Tapioca,2455880,111189.0,23.09642857,Cereales y Granos
2001,Kerala,Tobacco,395,71.0,5.56,Cultivos Industriales
2001,Kerala,Turmeric,7895,3558.0,2.066428571,"Especias, Tubérculos y Hortalizas"
2003,Kerala,Garlic,10846,638.0,17.0,"Especias, Tubérculos y Hortalizas"
2003,Kerala,Coconut ,5876000000,898498.0,6097.778571,Frutales
2003,Kerala,Cashewnut,65655,86376.0,0.559285714,Frutales
2003,Kerala,Cardamom,8875,41332.0,0.07,"Especias, Tubérculos y Hortalizas"
2007,Kerala,Tobacco,69,43.0,1.6,Cultivos Industriales
2003,Kerala,Banana,442220,55906.0,8.215,Frutales
2005,Kerala,Arecanut,119309,108590.0,0.958571429,Frutales
2005,Kerala,Banana,491823,61400.0,8.060714286,Frutales
2005,Kerala,Black pepper,87605,237998.0,0.239285714,"Especias, Tubérculos y Hortalizas"
2005,Kerala,Cardamom,9765,41367.0,0.065,"Especias, Tubérculos y Hortalizas"
2002,Kerala,Cashewnut,66087,88548.0,0.574285714,Frutales
2002,Kerala,Cardamom,8680,41412.0,0.068,"Especias, Tubérculos y Hortalizas"
2002,Kerala,Black pepper,67358,208607.0,0.222142857,"Especias, Tubérculos y Hortalizas"
2002,Kerala,Banana,421809,55668.0,8.055714286,Frutales
2003,Kerala,Arecanut,105490,102504.0,0.86,Frutales
2007,Kerala,Tapioca,2556455,83990.0,29.41142857,Cereales y Granos
2005,Kerala,Tobacco,69,43.0,1.6,Cultivos Industriales
2002,Kerala,Tobacco,501,90.0,5.57,Cultivos Industriales
2004,Kerala,Coconut ,6001000000,899267.0,6112.145714,Frutales
2004,Kerala,Cashewnut,60584,81547.0,0.56,Frutales
2004,Kerala,Cardamom,8616,41378.0,0.069,"Especias, Tubérculos y Hortalizas"
2004,Kerala,Black pepper,74980,237669.0,0.222857143,"Especias, Tubérculos y Hortalizas"
2004,Kerala,Banana,475371,58866.0,7.803571429,Frutales
2004,Kerala,Arecanut,110342,107572.0,0.854285714,Frutales
2007,Kerala,Sweet potato,6343,499.0,11.49785714,"Especias, Tubérculos y Hortalizas"
2004,Kerala,Garlic,5202,306.0,17.0,"Especias, Tubérculos y Hortalizas"
2007,Kerala,Sugarcane,159150,2991.0,37.17272727,Cultivos Industriales
2002,Kerala,other oilseeds,0,2253.0,0.0,Oleaginosas
2002,Kerala,Turmeric,6938,3140.0,2.062857143,"Especias, Tubérculos y Hortalizas"
2002,Kerala,Tapioca,2413217,104179.0,24.47785714,Cereales y Granos
2002,Kerala,Sweet potato,10463,850.0,11.46928571,"Especias, Tubérculos y Hortalizas"
2002,Kerala,Sugarcane,312830,3758.0,88.46083333,Cultivos Industriales
2007,Kerala,Arecanut,114690,99787.0,0.921428571,Frutales
2002,Kerala,Coconut ,5709000000,899198.0,5969.78,Frutales
2007,Kerala,Banana,439803,59341.0,7.534285714,Frutales
2002,Kerala,Ginger,32412,8998.0,2.951428571,"Especias, Tubérculos y Hortalizas"
2002,Kerala,Garlic,10472,616.0,17.0,"Especias, Tubérculos y Hortalizas"
2007,Kerala,Garlic,5950,350.0,17.0,"Especias, Tubérculos y Hortalizas"
2003,Kerala,Sweet potato,11981,1002.0,11.52307692,"Especias, Tubérculos y Hortalizas"
2007,Kerala,Coconut ,5641000000,818812.0,6390.165714,Frutales
2004,Kerala,Ginger,45305,9991.0,3.022857143,"Especias, Tubérculos y Hortalizas"
2003,Kerala,Tapioca,2540790,94297.0,28.62785714,Cereales y Granos
2003,Kerala,Tobacco,423,76.0,5.57,Cultivos Industriales
2003,Kerala,Turmeric,5652,2774.0,1.967857143,"Especias, Tubérculos y Hortalizas"
2007,Kerala,Cashewnut,52402,58381.0,0.579285714,Frutales
2007,Kerala,Cardamom,7031,39763.0,0.047272727,"Especias, Tubérculos y Hortalizas"
2007,Kerala,Ginger,31726,8865.0,3.017142857,"Especias, Tubérculos y Hortalizas"
2007,Kerala,Black pepper,41952,175679.0,0.19,"Especias, Tubérculos y Hortalizas"
2004,Madhya Pradesh,Sweet potato,24117,4172.0,5.938913043,"Especias, Tubérculos y Hortalizas"
2009,Madhya Pradesh,Turmeric,573,649.0,0.975483871,"Especias, Tubérculos y Hortalizas"
2009,Madhya Pradesh,Wheat,8865378,4458995.0,1.8538,Cereales y Granos
2004,Madhya Pradesh,Potato,713265,47570.0,14.71425532,"Especias, Tubérculos y Hortalizas"
2009,Madhya Pradesh,Tobacco,142,312.0,0.543636364,Cultivos Industriales
2004,Madhya Pradesh,Garlic,178505,42254.0,3.053125,"Especias, Tubérculos y Hortalizas"
2004,Madhya Pradesh,Coriander,52565,136352.0,0.339782609,"Especias, Tubérculos y Hortalizas"
2007,Madhya Pradesh,Turmeric,545,655.0,0.908275862,"Especias, Tubérculos y Hortalizas"
2004,Madhya Pradesh,Sugarcane,1794420,41925.0,30.82,Cultivos Industriales
2004,Madhya Pradesh,Turmeric,633,662.0,1.0128125,"Especias, Tubérculos y Hortalizas"
2001,Madhya Pradesh,Garlic,85583,22685.0,2.935777778,"Especias, Tubérculos y Hortalizas"
1999,Madhya Pradesh,Dry chillies,23880,46824.0,0.526888889,"Especias, Tubérculos y Hortalizas"
2001,Madhya Pradesh,Dry chillies,22145,39686.0,0.484666667,"Especias, Tubérculos y Hortalizas"
2001,Madhya Pradesh,Banana,564818,18145.0,26.1695,Frutales
2007,Madhya Pradesh,Tobacco,67,157.0,0.428888889,Cultivos Industriales
2007,Madhya Pradesh,Sweet potato,20560,3752.0,5.65173913,"Especias, Tubérculos y Hortalizas"
2007,Madhya Pradesh,Sunflower,304,615.0,0.301764706,Oleaginosas
2001,Madhya Pradesh,Coriander,37967,103753.0,0.345813953,"Especias, Tubérculos y Hortalizas"
2001,Madhya Pradesh,Turmeric,399,382.0,0.968571429,"Especias, Tubérculos y Hortalizas"
2001,Madhya Pradesh,Tobacco,120,255.0,0.498333333,Cultivos Industriales
2001,Madhya Pradesh,Sweet potato,21068,3707.0,5.656818182,"Especias, Tubérculos y Hortalizas"
2001,Madhya Pradesh,Sugarcane,1612840,41427.0,30.92022222,Cultivos Industriales
2001,Madhya Pradesh,Sannhamp,10489,6015.0,1.862619048,Cereales y Granos
2001,Madhya Pradesh,Potato,507092,38387.0,13.38955556,"Especias, Tubérculos y Hortalizas"
2001,Madhya Pradesh,Onion,324596,23057.0,13.41155556,"Especias, Tubérculos y Hortalizas"
1999,Madhya Pradesh,Coriander,62527,144307.0,0.387142857,"Especias, Tubérculos y Hortalizas"
2007,Madhya Pradesh,Sugarcane,3276720,77120.0,30.21326087,Cultivos Industriales
2004,Madhya Pradesh,Onion,560306,35661.0,15.03166667,"Especias, Tubérculos y Hortalizas"
1999,Madhya Pradesh,Onion,389338,28722.0,12.03627119,"Especias, Tubérculos y Hortalizas"
2002,Madhya Pradesh,Banana,363109,16117.0,17.72565217,Frutales
2008,Madhya Pradesh,Garlic,207441,49080.0,3.0538,"Especias, Tubérculos y Hortalizas"
1999,Madhya Pradesh,Potato,856854,67359.0,12.04827586,"Especias, Tubérculos y Hortalizas"
1999,Madhya Pradesh,Sannhamp,13167,6859.0,2.059111111,Cereales y Granos
1999,Madhya Pradesh,Sugarcane,1951640,44930.0,32.28931034,Cultivos Industriales
1999,Madhya Pradesh,Sweet potato,40325,6591.0,6.262241379,"Especias, Tubérculos y Hortalizas"
1999,Madhya Pradesh,Turmeric,486,409.0,1.052857143,"Especias, Tubérculos y Hortalizas"
2008,Madhya Pradesh,Onion,582438,40146.0,12.0858,"Especias, Tubérculos y Hortalizas"
2008,Madhya Pradesh,Potato,649826,56301.0,11.0325,"Especias, Tubérculos y Hortalizas"
2008,Madhya Pradesh,Sesamum,101422,243804.0,0.4182,Oleaginosas
2008,Madhya Pradesh,Small millets,83744,295734.0,0.287777778,Cereales y Granos
2008,Madhya Pradesh,Sugarcane,2381030,53704.0,31.97541667,Cultivos Industriales
2008,Madhya Pradesh,Sweet potato,20770,3584.0,5.977446809,"Especias, Tubérculos y Hortalizas"
2008,Madhya Pradesh,Tobacco,92,229.0,0.52,Cultivos Industriales
2008,Madhya Pradesh,Turmeric,582,657.0,0.978965517,"Especias, Tubérculos y Hortalizas"
2002,Madhya Pradesh,Cashewnut,0,1.0,0.0,Frutales
1999,Madhya Pradesh,Garlic,263316,53612.0,3.222413793,"Especias, Tubérculos y Hortalizas"
2002,Madhya Pradesh,Coriander,12664,62042.0,0.285909091,"Especias, Tubérculos y Hortalizas"
2002,Madhya Pradesh,Garlic,76594,22674.0,2.850666667,"Especias, Tubérculos y Hortalizas"
2008,Madhya Pradesh,Banana,397231,7847.0,33.19923077,Frutales
2008,Madhya Pradesh,Coriander,59075,141394.0,0.348297872,"Especias, Tubérculos y Hortalizas"
2002,Madhya Pradesh,Turmeric,379455,552394.0,0.505,"Especias, Tubérculos y Hortalizas"
2009,Madhya Pradesh,Sweet potato,20803,3497.0,6.02,"Especias, Tubérculos y Hortalizas"
2006,Madhya Pradesh,Dry chillies,40748,47381.0,0.719791667,"Especias, Tubérculos y Hortalizas"
2006,Madhya Pradesh,Coriander,49879,116571.0,0.339565217,"Especias, Tubérculos y Hortalizas"
